frame_id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,curr_v,temp
69,3447.000000,3447.000000,3447.000000,3447.000000,3447.000000,3447.000000,3447.000000,3447.000000
69,3448.000000,3448.000000,3448.000000,3448.000000,3448.000000,3448.000000,3448.000000,3448.000000
69,3449.000000,3449.000000,3449.000000,3449.000000,3449.000000,3449.000000,3449.000000,3449.000000
70,3450.000000,3450.000000,3450.000000,3450.000000,3450.000000,3450.000000,3450.000000,3450.000000
70,3451.000000,3451.000000,3451.000000,3451.000000,3451.000000,3451.000000,3451.000000,3451.000000
70,3452.000000,3452.000000,3452.000000,3452.000000,3452.000000,3452.000000,3452.000000,3452.000000
70,3453.000000,3453.000000,3453.000000,3453.000000,3453.000000,3453.000000,3453.000000,3453.000000
70,3454.000000,3454.000000,3454.000000,3454.000000,3454.000000,3454.000000,3454.000000,3454.000000
70,3455.000000,3455.000000,3455.000000,3455.000000,3455.000000,3455.000000,3455.000000,3455.000000
70,3456.000000,3456.000000,3456.000000,3456.000000,3456.000000,3456.000000,3456.000000,3456.000000
70,3457.000000,3457.000000,3457.000000,3457.000000,3457.000000,3457.000000,3457.000000,3457.000000
70,3458.000000,3458.000000,3458.000000,3458.000000,3458.000000,3458.000000,3458.000000,3458.000000
70,3459.000000,3459.000000,3459.000000,3459.000000,3459.000000,3459.000000,3459.000000,3459.000000
70,3460.000000,3460.000000,3460.000000,3460.000000,3460.000000,3460.000000,3460.000000,3460.000000
70,3461.000000,3461.000000,3461.000000,3461.000000,3461.000000,3461.000000,3461.000000,3461.000000
70,3462.000000,3462.000000,3462.000000,3462.000000,3462.000000,3462.000000,3462.000000,3462.000000
70,3463.000000,3463.000000,3463.000000,3463.000000,3463.000000,3463.000000,3463.000000,3463.000000
70,3464.000000,3464.000000,3464.000000,3464.000000,3464.000000,3464.000000,3464.000000,3464.000000
70,3465.000000,3465.000000,3465.000000,3465.000000,3465.000000,3465.000000,3465.000000,3465.000000
70,3466.000000,3466.000000,3466.000000,3466.000000,3466.000000,3466.000000,3466.000000,3466.000000
70,3467.000000,3467.000000,3467.000000,3467.000000,3467.000000,3467.000000,3467.000000,3467.000000
70,3468.000000,3468.000000,3468.000000,3468.000000,3468.000000,3468.000000,3468.000000,3468.000000
70,3469.000000,3469.000000,3469.000000,3469.000000,3469.000000,3469.000000,3469.000000,3469.000000
70,3470.000000,3470.000000,3470.000000,3470.000000,3470.000000,3470.000000,3470.000000,3470.000000
70,3471.000000,3471.000000,3471.000000,3471.000000,3471.000000,3471.000000,3471.000000,3471.000000
70,3472.000000,3472.000000,3472.000000,3472.000000,3472.000000,3472.000000,3472.000000,3472.000000
70,3473.000000,3473.000000,3473.000000,3473.000000,3473.000000,3473.000000,3473.000000,3473.000000
70,3474.000000,3474.000000,3474.000000,3474.000000,3474.000000,3474.000000,3474.000000,3474.000000
70,3475.000000,3475.000000,3475.000000,3475.000000,3475.000000,3475.000000,3475.000000,3475.000000
70,3476.000000,3476.000000,3476.000000,3476.000000,3476.000000,3476.000000,3476.000000,3476.000000
70,3477.000000,3477.000000,3477.000000,3477.000000,3477.000000,3477.000000,3477.000000,3477.000000
70,3478.000000,3478.000000,3478.000000,3478.000000,3478.000000,3478.000000,3478.000000,3478.000000
70,3479.000000,3479.000000,3479.000000,3479.000000,3479.000000,3479.000000,3479.000000,3479.000000
70,3480.000000,3480.000000,3480.000000,3480.000000,3480.000000,3480.000000,3480.000000,3480.000000
70,3481.000000,3481.000000,3481.000000,3481.000000,3481.000000,3481.000000,3481.000000,3481.000000
70,3482.000000,3482.000000,3482.000000,3482.000000,3482.000000,3482.000000,3482.000000,3482.000000
70,3483.000000,3483.000000,3483.000000,3483.000000,3483.000000,3483.000000,3483.000000,3483.000000
70,3484.000000,3484.000000,3484.000000,3484.000000,3484.000000,3484.000000,3484.000000,3484.000000
70,3485.000000,3485.000000,3485.000000,3485.000000,3485.000000,3485.000000,3485.000000,3485.000000
70,3486.000000,3486.000000,3486.000000,3486.000000,3486.000000,3486.000000,3486.000000,3486.000000
70,3487.000000,3487.000000,3487.000000,3487.000000,3487.000000,3487.000000,3487.000000,3487.000000
70,3488.000000,3488.000000,3488.000000,3488.000000,3488.000000,3488.000000,3488.000000,3488.000000
70,3489.000000,3489.000000,3489.000000,3489.000000,3489.000000,3489.000000,3489.000000,3489.000000
70,3490.000000,3490.000000,3490.000000,3490.000000,3490.000000,3490.000000,3490.000000,3490.000000
70,3491.000000,3491.000000,3491.000000,3491.000000,3491.000000,3491.000000,3491.000000,3491.000000
70,3492.000000,3492.000000,3492.000000,3492.000000,3492.000000,3492.000000,3492.000000,3492.000000
70,3493.000000,3493.000000,3493.000000,3493.000000,3493.000000,3493.000000,3493.000000,3493.000000
70,3494.000000,3494.000000,3494.000000,3494.000000,3494.000000,3494.000000,3494.000000,3494.000000
70,3495.000000,3495.000000,3495.000000,3495.000000,3495.000000,3495.000000,3495.000000,3495.000000
70,3496.000000,3496.000000,3496.000000,3496.000000,3496.000000,3496.000000,3496.000000,3496.000000
70,3497.000000,3497.000000,3497.000000,3497.000000,3497.000000,3497.000000,3497.000000,3497.000000
70,3498.000000,3498.000000,3498.000000,3498.000000,3498.000000,3498.000000,3498.000000,3498.000000
70,3499.000000,3499.000000,3499.000000,3499.000000,3499.000000,3499.000000,3499.000000,3499.000000
71,3500.000000,3500.000000,3500.000000,3500.000000,3500.000000,3500.000000,3500.000000,3500.000000
71,3501.000000,3501.000000,3501.000000,3501.000000,3501.000000,3501.000000,3501.000000,3501.000000
71,3502.000000,3502.000000,3502.000000,3502.000000,3502.000000,3502.000000,3502.000000,3502.000000
71,3503.000000,3503.000000,3503.000000,3503.000000,3503.000000,3503.000000,3503.000000,3503.000000
71,3504.000000,3504.000000,3504.000000,3504.000000,3504.000000,3504.000000,3504.000000,3504.000000
71,3505.000000,3505.000000,3505.000000,3505.000000,3505.000000,3505.000000,3505.000000,3505.000000
71,3506.000000,3506.000000,3506.000000,3506.000000,3506.000000,3506.000000,3506.000000,3506.000000
71,3507.000000,3507.000000,3507.000000,3507.000000,3507.000000,3507.000000,3507.000000,3507.000000
71,3508.000000,3508.000000,3508.000000,3508.000000,3508.000000,3508.000000,3508.000000,3508.000000
71,3509.000000,3509.000000,3509.000000,3509.000000,3509.000000,3509.000000,3509.000000,3509.000000
71,3510.000000,3510.000000,3510.000000,3510.000000,3510.000000,3510.000000,3510.000000,3510.000000
71,3511.000000,3511.000000,3511.000000,3511.000000,3511.000000,3511.000000,3511.000000,3511.000000
71,3512.000000,3512.000000,3512.000000,3512.000000,3512.000000,3512.000000,3512.000000,3512.000000
71,3513.000000,3513.000000,3513.000000,3513.000000,3513.000000,3513.000000,3513.000000,3513.000000
71,3514.000000,3514.000000,3514.000000,3514.000000,3514.000000,3514.000000,3514.000000,3514.000000
71,3515.000000,3515.000000,3515.000000,3515.000000,3515.000000,3515.000000,3515.000000,3515.000000
71,3516.000000,3516.000000,3516.000000,3516.000000,3516.000000,3516.000000,3516.000000,3516.000000
71,3517.000000,3517.000000,3517.000000,3517.000000,3517.000000,3517.000000,3517.000000,3517.000000
71,3518.000000,3518.000000,3518.000000,3518.000000,3518.000000,3518.000000,3518.000000,3518.000000
71,3519.000000,3519.000000,3519.000000,3519.000000,3519.000000,3519.000000,3519.000000,3519.000000
71,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000,3520.000000
71,3521.000000,3521.000000,3521.000000,3521.000000,3521.000000,3521.000000,3521.000000,3521.000000
71,3522.000000,3522.000000,3522.000000,3522.000000,3522.000000,3522.000000,3522.000000,3522.000000
71,3523.000000,3523.000000,3523.000000,3523.000000,3523.000000,3523.000000,3523.000000,3523.000000
71,3524.000000,3524.000000,3524.000000,3524.000000,3524.000000,3524.000000,3524.000000,3524.000000
71,3525.000000,3525.000000,3525.000000,3525.000000,3525.000000,3525.000000,3525.000000,3525.000000
71,3526.000000,3526.000000,3526.000000,3526.000000,3526.000000,3526.000000,3526.000000,3526.000000
71,3527.000000,3527.000000,3527.000000,3527.000000,3527.000000,3527.000000,3527.000000,3527.000000
71,3528.000000,3528.000000,3528.000000,3528.000000,3528.000000,3528.000000,3528.000000,3528.000000
71,3529.000000,3529.000000,3529.000000,3529.000000,3529.000000,3529.000000,3529.000000,3529.000000
71,3530.000000,3530.000000,3530.000000,3530.000000,3530.000000,3530.000000,3530.000000,3530.000000
71,3531.000000,3531.000000,3531.000000,3531.000000,3531.000000,3531.000000,3531.000000,3531.000000
71,3532.000000,3532.000000,3532.000000,3532.000000,3532.000000,3532.000000,3532.000000,3532.000000
71,3533.000000,3533.000000,3533.000000,3533.000000,3533.000000,3533.000000,3533.000000,3533.000000
71,3534.000000,3534.000000,3534.000000,3534.000000,3534.000000,3534.000000,3534.000000,3534.000000
71,3535.000000,3535.000000,3535.000000,3535.000000,3535.000000,3535.000000,3535.000000,3535.000000
71,3536.000000,3536.000000,3536.000000,3536.000000,3536.000000,3536.000000,3536.000000,3536.000000
71,3537.000000,3537.000000,3537.000000,3537.000000,3537.000000,3537.000000,3537.000000,3537.000000
71,3538.000000,3538.000000,3538.000000,3538.000000,3538.000000,3538.000000,3538.000000,3538.000000
71,3539.000000,3539.000000,3539.000000,3539.000000,3539.000000,3539.000000,3539.000000,3539.000000
71,3540.000000,3540.000000,3540.000000,3540.000000,3540.000000,3540.000000,3540.000000,3540.000000
71,3541.000000,3541.000000,3541.000000,3541.000000,3541.000000,3541.000000,3541.000000,3541.000000
71,3542.000000,3542.000000,3542.000000,3542.000000,3542.000000,3542.000000,3542.000000,3542.000000
71,3543.000000,3543.000000,3543.000000,3543.000000,3543.000000,3543.000000,3543.000000,3543.000000
71,3544.000000,3544.000000,3544.000000,3544.000000,3544.000000,3544.000000,3544.000000,3544.000000
71,3545.000000,3545.000000,3545.000000,3545.000000,3545.000000,3545.000000,3545.000000,3545.000000
71,3546.000000,3546.000000,3546.000000,3546.000000,3546.000000,3546.000000,3546.000000,3546.000000
71,3547.000000,3547.000000,3547.000000,3547.000000,3547.000000,3547.000000,3547.000000,3547.000000
71,3548.000000,3548.000000,3548.000000,3548.000000,3548.000000,3548.000000,3548.000000,3548.000000
71,3549.000000,3549.000000,3549.000000,3549.000000,3549.000000,3549.000000,3549.000000,3549.000000
72,3550.000000,3550.000000,3550.000000,3550.000000,3550.000000,3550.000000,3550.000000,3550.000000
72,3551.000000,3551.000000,3551.000000,3551.000000,3551.000000,3551.000000,3551.000000,3551.000000
72,3552.000000,3552.000000,3552.000000,3552.000000,3552.000000,3552.000000,3552.000000,3552.000000
72,3553.000000,3553.000000,3553.000000,3553.000000,3553.000000,3553.000000,3553.000000,3553.000000
72,3554.000000,3554.000000,3554.000000,3554.000000,3554.000000,3554.000000,3554.000000,3554.000000
72,3555.000000,3555.000000,3555.000000,3555.000000,3555.000000,3555.000000,3555.000000,3555.000000
72,3556.000000,3556.000000,3556.000000,3556.000000,3556.000000,3556.000000,3556.000000,3556.000000
72,3557.000000,3557.000000,3557.000000,3557.000000,3557.000000,3557.000000,3557.000000,3557.000000
72,3558.000000,3558.000000,3558.000000,3558.000000,3558.000000,3558.000000,3558.000000,3558.000000
72,3559.000000,3559.000000,3559.000000,3559.000000,3559.000000,3559.000000,3559.000000,3559.000000
72,3560.000000,3560.000000,3560.000000,3560.000000,3560.000000,3560.000000,3560.000000,3560.000000
72,3561.000000,3561.000000,3561.000000,3561.000000,3561.000000,3561.000000,3561.000000,3561.000000
72,3562.000000,3562.000000,3562.000000,3562.000000,3562.000000,3562.000000,3562.000000,3562.000000
72,3563.000000,3563.000000,3563.000000,3563.000000,3563.000000,3563.000000,3563.000000,3563.000000
72,3564.000000,3564.000000,3564.000000,3564.000000,3564.000000,3564.000000,3564.000000,3564.000000
72,3565.000000,3565.000000,3565.000000,3565.000000,3565.000000,3565.000000,3565.000000,3565.000000
72,3566.000000,3566.000000,3566.000000,3566.000000,3566.000000,3566.000000,3566.000000,3566.000000
72,3567.000000,3567.000000,3567.000000,3567.000000,3567.000000,3567.000000,3567.000000,3567.000000
72,3568.000000,3568.000000,3568.000000,3568.000000,3568.000000,3568.000000,3568.000000,3568.000000
72,3569.000000,3569.000000,3569.000000,3569.000000,3569.000000,3569.000000,3569.000000,3569.000000
72,3570.000000,3570.000000,3570.000000,3570.000000,3570.000000,3570.000000,3570.000000,3570.000000
72,3571.000000,3571.000000,3571.000000,3571.000000,3571.000000,3571.000000,3571.000000,3571.000000
72,3572.000000,3572.000000,3572.000000,3572.000000,3572.000000,3572.000000,3572.000000,3572.000000
72,3573.000000,3573.000000,3573.000000,3573.000000,3573.000000,3573.000000,3573.000000,3573.000000
72,3574.000000,3574.000000,3574.000000,3574.000000,3574.000000,3574.000000,3574.000000,3574.000000
72,3575.000000,3575.000000,3575.000000,3575.000000,3575.000000,3575.000000,3575.000000,3575.000000
72,3576.000000,3576.000000,3576.000000,3576.000000,3576.000000,3576.000000,3576.000000,3576.000000
72,3577.000000,3577.000000,3577.000000,3577.000000,3577.000000,3577.000000,3577.000000,3577.000000
72,3578.000000,3578.000000,3578.000000,3578.000000,3578.000000,3578.000000,3578.000000,3578.000000
72,3579.000000,3579.000000,3579.000000,3579.000000,3579.000000,3579.000000,3579.000000,3579.000000
72,3580.000000,3580.000000,3580.000000,3580.000000,3580.000000,3580.000000,3580.000000,3580.000000
72,3581.000000,3581.000000,3581.000000,3581.000000,3581.000000,3581.000000,3581.000000,3581.000000
72,3582.000000,3582.000000,3582.000000,3582.000000,3582.000000,3582.000000,3582.000000,3582.000000
72,3583.000000,3583.000000,3583.000000,3583.000000,3583.000000,3583.000000,3583.000000,3583.000000
72,3584.000000,3584.000000,3584.000000,3584.000000,3584.000000,3584.000000,3584.000000,3584.000000
72,3585.000000,3585.000000,3585.000000,3585.000000,3585.000000,3585.000000,3585.000000,3585.000000
72,3586.000000,3586.000000,3586.000000,3586.000000,3586.000000,3586.000000,3586.000000,3586.000000
72,3587.000000,3587.000000,3587.000000,3587.000000,3587.000000,3587.000000,3587.000000,3587.000000
72,3588.000000,3588.000000,3588.000000,3588.000000,3588.000000,3588.000000,3588.000000,3588.000000
72,3589.000000,3589.000000,3589.000000,3589.000000,3589.000000,3589.000000,3589.000000,3589.000000
72,3590.000000,3590.000000,3590.000000,3590.000000,3590.000000,3590.000000,3590.000000,3590.000000
72,3591.000000,3591.000000,3591.000000,3591.000000,3591.000000,3591.000000,3591.000000,3591.000000
72,3592.000000,3592.000000,3592.000000,3592.000000,3592.000000,3592.000000,3592.000000,3592.000000
72,3593.000000,3593.000000,3593.000000,3593.000000,3593.000000,3593.000000,3593.000000,3593.000000
72,3594.000000,3594.000000,3594.000000,3594.000000,3594.000000,3594.000000,3594.000000,3594.000000
72,3595.000000,3595.000000,3595.000000,3595.000000,3595.000000,3595.000000,3595.000000,3595.000000
72,3596.000000,3596.000000,3596.000000,3596.000000,3596.000000,3596.000000,3596.000000,3596.000000
72,3597.000000,3597.000000,3597.000000,3597.000000,3597.000000,3597.000000,3597.000000,3597.000000
72,3598.000000,3598.000000,3598.000000,3598.000000,3598.000000,3598.000000,3598.000000,3598.000000
72,3599.000000,3599.000000,3599.000000,3599.000000,3599.000000,3599.000000,3599.000000,3599.000000
73,3600.000000,3600.000000,3600.000000,3600.000000,3600.000000,3600.000000,3600.000000,3600.000000
73,3601.000000,3601.000000,3601.000000,3601.000000,3601.000000,3601.000000,3601.000000,3601.000000
73,3602.000000,3602.000000,3602.000000,3602.000000,3602.000000,3602.000000,3602.000000,3602.000000
73,3603.000000,3603.000000,3603.000000,3603.000000,3603.000000,3603.000000,3603.000000,3603.000000
73,3604.000000,3604.000000,3604.000000,3604.000000,3604.000000,3604.000000,3604.000000,3604.000000
73,3605.000000,3605.000000,3605.000000,3605.000000,3605.000000,3605.000000,3605.000000,3605.000000
73,3606.000000,3606.000000,3606.000000,3606.000000,3606.000000,3606.000000,3606.000000,3606.000000
73,3607.000000,3607.000000,3607.000000,3607.000000,3607.000000,3607.000000,3607.000000,3607.000000
73,3608.000000,3608.000000,3608.000000,3608.000000,3608.000000,3608.000000,3608.000000,3608.000000
73,3609.000000,3609.000000,3609.000000,3609.000000,3609.000000,3609.000000,3609.000000,3609.000000
73,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000,3610.000000
73,3611.000000,3611.000000,3611.000000,3611.000000,3611.000000,3611.000000,3611.000000,3611.000000
73,3612.000000,3612.000000,3612.000000,3612.000000,3612.000000,3612.000000,3612.000000,3612.000000
73,3613.000000,3613.000000,3613.000000,3613.000000,3613.000000,3613.000000,3613.000000,3613.000000
73,3614.000000,3614.000000,3614.000000,3614.000000,3614.000000,3614.000000,3614.000000,3614.000000
73,3615.000000,3615.000000,3615.000000,3615.000000,3615.000000,3615.000000,3615.000000,3615.000000
73,3616.000000,3616.000000,3616.000000,3616.000000,3616.000000,3616.000000,3616.000000,3616.000000
73,3617.000000,3617.000000,3617.000000,3617.000000,3617.000000,3617.000000,3617.000000,3617.000000
73,3618.000000,3618.000000,3618.000000,3618.000000,3618.000000,3618.000000,3618.000000,3618.000000
73,3619.000000,3619.000000,3619.000000,3619.000000,3619.000000,3619.000000,3619.000000,3619.000000
73,3620.000000,3620.000000,3620.000000,3620.000000,3620.000000,3620.000000,3620.000000,3620.000000
73,3621.000000,3621.000000,3621.000000,3621.000000,3621.000000,3621.000000,3621.000000,3621.000000
73,3622.000000,3622.000000,3622.000000,3622.000000,3622.000000,3622.000000,3622.000000,3622.000000
73,3623.000000,3623.000000,3623.000000,3623.000000,3623.000000,3623.000000,3623.000000,3623.000000
73,3624.000000,3624.000000,3624.000000,3624.000000,3624.000000,3624.000000,3624.000000,3624.000000
73,3625.000000,3625.000000,3625.000000,3625.000000,3625.000000,3625.000000,3625.000000,3625.000000
73,3626.000000,3626.000000,3626.000000,3626.000000,3626.000000,3626.000000,3626.000000,3626.000000
73,3627.000000,3627.000000,3627.000000,3627.000000,3627.000000,3627.000000,3627.000000,3627.000000
73,3628.000000,3628.000000,3628.000000,3628.000000,3628.000000,3628.000000,3628.000000,3628.000000
73,3629.000000,3629.000000,3629.000000,3629.000000,3629.000000,3629.000000,3629.000000,3629.000000
73,3630.000000,3630.000000,3630.000000,3630.000000,3630.000000,3630.000000,3630.000000,3630.000000
73,3631.000000,3631.000000,3631.000000,3631.000000,3631.000000,3631.000000,3631.000000,3631.000000
73,3632.000000,3632.000000,3632.000000,3632.000000,3632.000000,3632.000000,3632.000000,3632.000000
73,3633.000000,3633.000000,3633.000000,3633.000000,3633.000000,3633.000000,3633.000000,3633.000000
73,3634.000000,3634.000000,3634.000000,3634.000000,3634.000000,3634.000000,3634.000000,3634.000000
73,3635.000000,3635.000000,3635.000000,3635.000000,3635.000000,3635.000000,3635.000000,3635.000000
73,3636.000000,3636.000000,3636.000000,3636.000000,3636.000000,3636.000000,3636.000000,3636.000000
73,3637.000000,3637.000000,3637.000000,3637.000000,3637.000000,3637.000000,3637.000000,3637.000000
73,3638.000000,3638.000000,3638.000000,3638.000000,3638.000000,3638.000000,3638.000000,3638.000000
73,3639.000000,3639.000000,3639.000000,3639.000000,3639.000000,3639.000000,3639.000000,3639.000000
73,3640.000000,3640.000000,3640.000000,3640.000000,3640.000000,3640.000000,3640.000000,3640.000000
73,3641.000000,3641.000000,3641.000000,3641.000000,3641.000000,3641.000000,3641.000000,3641.000000
73,3642.000000,3642.000000,3642.000000,3642.000000,3642.000000,3642.000000,3642.000000,3642.000000
73,3643.000000,3643.000000,3643.000000,3643.000000,3643.000000,3643.000000,3643.000000,3643.000000
73,3644.000000,3644.000000,3644.000000,3644.000000,3644.000000,3644.000000,3644.000000,3644.000000
73,3645.000000,3645.000000,3645.000000,3645.000000,3645.000000,3645.000000,3645.000000,3645.000000
73,3646.000000,3646.000000,3646.000000,3646.000000,3646.000000,3646.000000,3646.000000,3646.000000
73,3647.000000,3647.000000,3647.000000,3647.000000,3647.000000,3647.000000,3647.000000,3647.000000
73,3648.000000,3648.000000,3648.000000,3648.000000,3648.000000,3648.000000,3648.000000,3648.000000
73,3649.000000,3649.000000,3649.000000,3649.000000,3649.000000,3649.000000,3649.000000,3649.000000
74,3650.000000,3650.000000,3650.000000,3650.000000,3650.000000,3650.000000,3650.000000,3650.000000
74,3651.000000,3651.000000,3651.000000,3651.000000,3651.000000,3651.000000,3651.000000,3651.000000
74,3652.000000,3652.000000,3652.000000,3652.000000,3652.000000,3652.000000,3652.000000,3652.000000
74,3653.000000,3653.000000,3653.000000,3653.000000,3653.000000,3653.000000,3653.000000,3653.000000
74,3654.000000,3654.000000,3654.000000,3654.000000,3654.000000,3654.000000,3654.000000,3654.000000
74,3655.000000,3655.000000,3655.000000,3655.000000,3655.000000,3655.000000,3655.000000,3655.000000
74,3656.000000,3656.000000,3656.000000,3656.000000,3656.000000,3656.000000,3656.000000,3656.000000
74,3657.000000,3657.000000,3657.000000,3657.000000,3657.000000,3657.000000,3657.000000,3657.000000
74,3658.000000,3658.000000,3658.000000,3658.000000,3658.000000,3658.000000,3658.000000,3658.000000
74,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000,3659.000000
74,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000,3660.000000
74,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000,3661.000000
74,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000,3662.000000
74,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000,3663.000000
74,3664.000000,3664.000000,3664.000000,3664.000000,3664.000000,3664.000000,3664.000000,3664.000000
74,3665.000000,3665.000000,3665.000000,3665.000000,3665.000000,3665.000000,3665.000000,3665.000000
74,3666.000000,3666.000000,3666.000000,3666.000000,3666.000000,3666.000000,3666.000000,3666.000000
74,3667.000000,3667.000000,3667.000000,3667.000000,3667.000000,3667.000000,3667.000000,3667.000000
74,3668.000000,3668.000000,3668.000000,3668.000000,3668.000000,3668.000000,3668.000000,3668.000000
74,3669.000000,3669.000000,3669.000000,3669.000000,3669.000000,3669.000000,3669.000000,3669.000000
74,3670.000000,3670.000000,3670.000000,3670.000000,3670.000000,3670.000000,3670.000000,3670.000000
74,3671.000000,3671.000000,3671.000000,3671.000000,3671.000000,3671.000000,3671.000000,3671.000000
74,3672.000000,3672.000000,3672.000000,3672.000000,3672.000000,3672.000000,3672.000000,3672.000000
74,3673.000000,3673.000000,3673.000000,3673.000000,3673.000000,3673.000000,3673.000000,3673.000000
74,3674.000000,3674.000000,3674.000000,3674.000000,3674.000000,3674.000000,3674.000000,3674.000000
74,3675.000000,3675.000000,3675.000000,3675.000000,3675.000000,3675.000000,3675.000000,3675.000000
74,3676.000000,3676.000000,3676.000000,3676.000000,3676.000000,3676.000000,3676.000000,3676.000000
74,3677.000000,3677.000000,3677.000000,3677.000000,3677.000000,3677.000000,3677.000000,3677.000000
74,3678.000000,3678.000000,3678.000000,3678.000000,3678.000000,3678.000000,3678.000000,3678.000000
74,3679.000000,3679.000000,3679.000000,3679.000000,3679.000000,3679.000000,3679.000000,3679.000000
74,3680.000000,3680.000000,3680.000000,3680.000000,3680.000000,3680.000000,3680.000000,3680.000000
74,3681.000000,3681.000000,3681.000000,3681.000000,3681.000000,3681.000000,3681.000000,3681.000000
74,3682.000000,3682.000000,3682.000000,3682.000000,3682.000000,3682.000000,3682.000000,3682.000000
74,3683.000000,3683.000000,3683.000000,3683.000000,3683.000000,3683.000000,3683.000000,3683.000000
74,3684.000000,3684.000000,3684.000000,3684.000000,3684.000000,3684.000000,3684.000000,3684.000000
74,3685.000000,3685.000000,3685.000000,3685.000000,3685.000000,3685.000000,3685.000000,3685.000000
74,3686.000000,3686.000000,3686.000000,3686.000000,3686.000000,3686.000000,3686.000000,3686.000000
74,3687.000000,3687.000000,3687.000000,3687.000000,3687.000000,3687.000000,3687.000000,3687.000000
74,3688.000000,3688.000000,3688.000000,3688.000000,3688.000000,3688.000000,3688.000000,3688.000000
74,3689.000000,3689.000000,3689.000000,3689.000000,3689.000000,3689.000000,3689.000000,3689.000000
74,3690.000000,3690.000000,3690.000000,3690.000000,3690.000000,3690.000000,3690.000000,3690.000000
74,3691.000000,3691.000000,3691.000000,3691.000000,3691.000000,3691.000000,3691.000000,3691.000000
74,3692.000000,3692.000000,3692.000000,3692.000000,3692.000000,3692.000000,3692.000000,3692.000000
74,3693.000000,3693.000000,3693.000000,3693.000000,3693.000000,3693.000000,3693.000000,3693.000000
74,3694.000000,3694.000000,3694.000000,3694.000000,3694.000000,3694.000000,3694.000000,3694.000000
74,3695.000000,3695.000000,3695.000000,3695.000000,3695.000000,3695.000000,3695.000000,3695.000000
74,3696.000000,3696.000000,3696.000000,3696.000000,3696.000000,3696.000000,3696.000000,3696.000000
74,3697.000000,3697.000000,3697.000000,3697.000000,3697.000000,3697.000000,3697.000000,3697.000000
74,3698.000000,3698.000000,3698.000000,3698.000000,3698.000000,3698.000000,3698.000000,3698.000000
74,3699.000000,3699.000000,3699.000000,3699.000000,3699.000000,3699.000000,3699.000000,3699.000000
75,3700.000000,3700.000000,3700.000000,3700.000000,3700.000000,3700.000000,3700.000000,3700.000000
75,3701.000000,3701.000000,3701.000000,3701.000000,3701.000000,3701.000000,3701.000000,3701.000000
75,3702.000000,3702.000000,3702.000000,3702.000000,3702.000000,3702.000000,3702.000000,3702.000000
75,3703.000000,3703.000000,3703.000000,3703.000000,3703.000000,3703.000000,3703.000000,3703.000000
75,3704.000000,3704.000000,3704.000000,3704.000000,3704.000000,3704.000000,3704.000000,3704.000000
75,3705.000000,3705.000000,3705.000000,3705.000000,3705.000000,3705.000000,3705.000000,3705.000000
75,3706.000000,3706.000000,3706.000000,3706.000000,3706.000000,3706.000000,3706.000000,3706.000000
75,3707.000000,3707.000000,3707.000000,3707.000000,3707.000000,3707.000000,3707.000000,3707.000000
75,3708.000000,3708.000000,3708.000000,3708.000000,3708.000000,3708.000000,3708.000000,3708.000000
75,3709.000000,3709.000000,3709.000000,3709.000000,3709.000000,3709.000000,3709.000000,3709.000000
75,3710.000000,3710.000000,3710.000000,3710.000000,3710.000000,3710.000000,3710.000000,3710.000000
75,3711.000000,3711.000000,3711.000000,3711.000000,3711.000000,3711.000000,3711.000000,3711.000000
75,3712.000000,3712.000000,3712.000000,3712.000000,3712.000000,3712.000000,3712.000000,3712.000000
75,3713.000000,3713.000000,3713.000000,3713.000000,3713.000000,3713.000000,3713.000000,3713.000000
75,3714.000000,3714.000000,3714.000000,3714.000000,3714.000000,3714.000000,3714.000000,3714.000000
75,3715.000000,3715.000000,3715.000000,3715.000000,3715.000000,3715.000000,3715.000000,3715.000000
75,3716.000000,3716.000000,3716.000000,3716.000000,3716.000000,3716.000000,3716.000000,3716.000000
75,3717.000000,3717.000000,3717.000000,3717.000000,3717.000000,3717.000000,3717.000000,3717.000000
75,3718.000000,3718.000000,3718.000000,3718.000000,3718.000000,3718.000000,3718.000000,3718.000000
75,3719.000000,3719.000000,3719.000000,3719.000000,3719.000000,3719.000000,3719.000000,3719.000000
75,3720.000000,3720.000000,3720.000000,3720.000000,3720.000000,3720.000000,3720.000000,3720.000000
75,3721.000000,3721.000000,3721.000000,3721.000000,3721.000000,3721.000000,3721.000000,3721.000000
75,3722.000000,3722.000000,3722.000000,3722.000000,3722.000000,3722.000000,3722.000000,3722.000000
75,3723.000000,3723.000000,3723.000000,3723.000000,3723.000000,3723.000000,3723.000000,3723.000000
75,3724.000000,3724.000000,3724.000000,3724.000000,3724.000000,3724.000000,3724.000000,3724.000000
75,3725.000000,3725.000000,3725.000000,3725.000000,3725.000000,3725.000000,3725.000000,3725.000000
